Canon;Узел автоматической подачи оригиналов;FC7-6189-000;Ролик захвата бумаги в автоподатчике документов;;;581;canon\FC7-6189-000.jpg
Canon;Узел автоматической подачи оригиналов;FC7-6297-000;Площадка; (накладка) отделения бумаги из автоподатчика документов;;237;canon\FC7-6297-000.jpg
Canon;Узел автоматической подачи оригиналов;FL2-6637-000;Ролик подачи бумаги в автоподатчике документов;;;667;canon\FL2-6637-000.jpg
Canon;Узел автоматической подачи оригиналов;FM3-9538-000;Узел захвата / подачи бумаги в автоподатчике документов, в сборе;;;3725;canon\FM3-9538-000.jpg
Canon;Подача и захват бумаги;FM3-9798-000;Кассета на 500 листов, в сборе;лоток 2;;16916;canon\FM3-9798-000.jpg
Canon;Подача и захват бумаги;RK2-2729-000;Соленоид узла захвата бумаги из кассеты;лоток 2;;949;canon\RK2-2729-000.jpg
HP;Подача и захват бумаги;RK2-2731-000CN;Соленоид узла захвата бумаги из лотка ручной подачи;лоток 1;;876;canon\RK2-2731-000CN.jpg
HP;Подача и захват бумаги;RK2-2733-000CN;Соленоид узла двухсторонней печати;;;1334;canon\RK2-2733-000CN.jpg
HP;Подача и захват бумаги;RL1-2115-000CN;Площадка отделения бумаги из лотка ручной подачи;лоток 1;;139;canon\RL1-2115-000CN.jpg
HP;Подача и захват бумаги;RL1-2120-000CN;Ролик захвата бумаги из лотка ручной подачи;лоток 1;;206;canon\RL1-2120-000CN.jpg
HP;Подача и захват бумаги;RM1-1301-000CN;Шестерня  привода оси узла захвата из кассеты на 250 листов;лоток 2 в сборе;;122;canon\RM1-1301-000CN.jpg
Canon;Внутренние компоненты;RC2-6237-000;Подшипник вала выхода бумаги;;;97;canon\RC2-6237-000.jpg
HP;Внутренние компоненты;RM1-6445-000CN;Датчик наличия бумаги в узле двухсторонней печати;;;644;canon\RM1-6445-000CN.jpg
HP;Электронные компоненты;RM1-6424-000CN;Блок лазера;;;2105;canon\RM1-6424-000CN.jpg
CN;Узел термозакрепления;BUSHING-P2035;Подшипник прижимного вала;;;103;
LT;Узел термозакрепления;DPT-FILM-087;Термоплёнка;;;288;
LT;Узел термозакрепления;DPT-FILM-087-20;Термоплёнка;упаковка из 20 шт.;;5541;
CET;Узел термозакрепления;LPR-P2035;(CET3685N) Прижимной вал;;;952;canon\LPR-P2035.jpg
Canon;Узел термозакрепления;RL1-2112-000;Вал выхода бумаги из узла термозакрепления;;;517;canon\RL1-2112-000.jpg
CET;Узел термозакрепления;RM1-6405-FILM;(CET2471N) Термоплёнка *смазка в комплекте;;;964;canon\RM1-6405-FILM.jpg
HP;Узел термозакрепления;RM1-6406-000CN;Печь, в сборе;220В;;9234;canon\RM1-6406-000CN.jpg
HP;Узел термозакрепления;RM1-6406-FILM;Термоплёнка;смазка в комплекте;;1200;
CN;Узел термозакрепления;RM1-6406-HEAT;Нагревательный элемент узла термозакрепления;220В;;525;
Canon;Детали корпуса;FL3-1430-000;Петля модуля сканера;;;1162;canon\FL3-1430-000.jpg
