Samsung;Подача и захват бумаги;0604-001415;Датчик наличия бумаги;;;240;samsung\0604-001415.jpg
Samsung;Подача и захват бумаги;JC33-00028C;Соленоид узла захвата бумаги;;;613;
Samsung;Подача и захват бумаги;JC61-03763A;Ролик подачи бумаги из лотка;пластиковая часть, без резинового элемента;;1229;
Samsung;Подача и захват бумаги;JC66-02598A;Вал подачи бумаги;2 резинки на оси;;566;
Samsung;Подача и захват бумаги;JC73-00321A;Резиновый элемент на ролик захвата бумаги из лотка подачи;;;198;
Samsung;Подача и захват бумаги;JC73-00322B;Накладка площадки отделения бумаги из лотка подачи;;;290;samsung\JC73-00322B.jpg
Samsung;Подача и захват бумаги;JC93-00211A;Площадка отделения бумаги из лотка подачи, в сборе;;;392;
Samsung;Подача и захват бумаги;JC93-00212A;Ось узла захвата из основного лотка, в сборе;ролик захвата бумаги в комплекте;;501;
Samsung;Подача и захват бумаги;JC93-00213A;Муфта вала подачи бумаги;;;219;
Samsung;Внутренние компоненты;6602-001637;Ремень привода сканера;;;522;samsung\6602-001637.jpg
Samsung;Внутренние компоненты;JC31-00085A;Главный вентилятор;;;1371;
Samsung;Внутренние компоненты;JC39-01420A;Шлейф планшетного сканера;;;521;
Samsung;Внутренние компоненты;JC61-01548A;Подшипник вала холостого хода;;;521;samsung\JC61-01548A.jpg
Samsung;Внутренние компоненты;JC66-02591A;Флажок датчика прохождения бумаги в узле подачи;;;521;
Samsung;Внутренние компоненты;JG66-40003A;Шестерня ограничителей формата бумаги;;;268;
Samsung;Внутренние компоненты;JC66-02582A;Шестерня привода узла термозакрепления;;Снято с производства;;
Samsung;Внутренние компоненты;6107-002633;Торсионная пружина;;;525;
Samsung;Узел переноса;JC66-02709A;Вал переноса заряда;;;443;samsung\JC66-02709A.jpg
Samsung;Электронные компоненты;0609-001396;Линейка сканирования;;Снято с производства;3870;
Samsung;Электронные компоненты;JC44-00195A;Плата питания;220В;;4148;samsung\JC44-00195A.jpg
Samsung;Электронные компоненты;JC92-02288A;Плата с датчиками наличия бумаги в узле подачи;;;366;
Samsung;Электронные компоненты;JC92-02317G;Плата форматтера;для моделей без беспроводной печати;;10988;
Samsung;Электронные компоненты;JC93-00263A;Двигатель планшетного сканера;;;1379;
Samsung;Электронные компоненты;JC97-03775A;Блок лазера;;Снято с производства;3811;
Samsung;Электронные компоненты;JC31-00134B;Главный мотор;;;1556;samsung\JC31-00134B.jpg
Samsung;Узел термозакрепления;1404-001541;Термистор;;Снято с производства;;
Samsung;Узел термозакрепления;4712-001031;Термостат;;;1141;samsung\4712-001031.jpg
Samsung;Узел термозакрепления;4713-001520;Лампа нагрева тефлонового вала;230В / 600Вт / 287мм;;762;samsung\4713-001520.jpg
Samsung;Узел термозакрепления;JC61-03754A;Подшипник тефлонового вала;левый;;257;
Samsung;Узел термозакрепления;JC61-03755A;Подшипник тефлонового вала;правый;;257;
Samsung;Узел термозакрепления;JC61-03756A;Подшипник прижимного вала;;;307;
Samsung;Узел термозакрепления;JC66-00564A;Шестерня тефлонового вала;37 зубов;;299;samsung\JC66-00564A.jpg
Samsung;Узел термозакрепления;JC66-02715A;Тефлоновый вал;;Снято с производства;;samsung\JC66-02715A.jpg
Samsung;Узел термозакрепления;JC66-02716A;Прижимной вал;;;;
Samsung;Узел термозакрепления;JC91-00985A;Пластиковый вал выхода бумаги из узла термозакрепления;с резинками;;290;samsung\JC91-00985A.jpg
Samsung;Узел термозакрепления;JC91-00991B;Печь, в сборе;220В / Ресурс: до 30,000 стр.;Снято с производства;3749;samsung\JC91-00991B.jpg
Samsung;Детали корпуса;JB01-00002A;Стекло планшетного сканера;247 x 356 x 2.85мм / прозрачное;;497;
