Samsung;Подача и захват бумаги;6107-001164;Пружина флажка датчика наличия бумаги;;;1141;samsung\6107-001164.jpg
Samsung;Подача и захват бумаги;JC66-02598B;Вал подачи бумаги;2 резинки на металлической оси;;366;samsung\JC66-02598B.jpg
Samsung;Подача и захват бумаги;JC66-03049A;Флажок датчика подачи бумаги;;;290;
Samsung;Подача и захват бумаги;JC66-03050A;Флажок датчика формата бумаги;;;274;
Samsung;Подача и захват бумаги;JC66-03439A;Резиновый элемент на ролик захвата бумаги из основного лотка;;;375;samsung\JC66-03439A.jpg
Samsung;Подача и захват бумаги;JC93-00522A;Площадка отделения бумаги из основного лотка, в сборе;;;236;samsung\JC93-00522A.jpg
Samsung;Подача и захват бумаги;JC93-00524A;Узел захвата бумаги из основного лотка, в сборе;с металлической планкой и пластиковой рамкой;;1347;samsung\JC93-00524A.jpg
Samsung;Подача и захват бумаги;JC93-00525A;Узел захвата бумаги из основного лотка, в сборе;без металлической планки и пластиковой рамки;;666;samsung\JC93-00525A.jpg
Samsung;Внутренние компоненты;6107-001163;Пружина пластиковых прижимов в узле выхода бумаги;;;527;samsung\6107-001163.jpg
Samsung;Внутренние компоненты;JC39-02047A;Шлейф планшетного сканера;;;880;
Samsung;Внутренние компоненты;JC61-04431A;Направляющая картриджа;правая;;290;
Samsung;Внутренние компоненты;JC65-00053A;Пружина датчика контроля картриджа;1 шт. / в аппарате 4 шт.;;525;samsung\JC65-00053A.jpg
Samsung;Внутренние компоненты;JC66-03061A;Шестерня узла подачи бумаги;;;525;
Samsung;Внутренние компоненты;6107-002633;Торсионная пружина;;;525;
Samsung;Внутренние компоненты;JC93-00517B;Левая боковая пластина, в сборе;мотор и редуктор в комплекте;;2498;
Samsung;Узел переноса;JC66-02709A;Вал переноса заряда;;;443;samsung\JC66-02709A.jpg
Samsung;Электронные компоненты;0609-001409;Линейка сканирования;;;2564;samsung\0609-001409.jpg
Samsung;Электронные компоненты;JC47-00033B;Электромагнитная муфта;;;585;samsung\JC47-00033B.jpg
Samsung;Электронные компоненты;JC92-02288A;Плата с датчиками наличия бумаги в узле подачи;;;366;
Samsung;Электронные компоненты;JC93-00530A;Главный мотор;;;1790;
Samsung;Электронные компоненты;JC97-03775B;Блок лазера;;;3433;samsung\JC97-03775B.jpg
Samsung;Электронные компоненты;JC98-02555A;Плата питания;;;4798;samsung\JC98-02555A.jpg
Samsung;Узел термозакрепления;1404-001541;Термистор;;Снято с производства;;
Samsung;Узел термозакрепления;4712-001091;Термостат;;Снято с производства;;
Samsung;Узел термозакрепления;4713-001641;Лампа нагрева тефлонового вала;230В / 750Вт / 287мм;;998;samsung\4713-001641.jpg
Samsung;Узел термозакрепления;JC61-03756A;Подшипник прижимного вала;;;307;
Samsung;Узел термозакрепления;JC66-02716B;Прижимной вал;;;1883;samsung\JC66-02716B.jpg
Samsung;Узел термозакрепления;JC66-03080A;Шестерня привода тефлонового вала;;;;
Samsung;Узел термозакрепления;JC66-03089A;Тефлоновый вал;;;1520;samsung\JC66-03089A.jpg
Samsung;Узел термозакрепления;JC91-01070A;Вал выхода бумаги из узла термозакрепления, в сборе;пружины и прижимные ролики в комплекте;;493;samsung\JC91-01070A.jpg
Samsung;Узел термозакрепления;JC91-01077A;Печь, в сборе;220В / Ресурс: до 30,000 стр.;;4481;samsung\JC91-01077A.jpg
Samsung;Узел термозакрепления;JC93-00807A;Пластиковый вал выхода бумаги в узле термозакрепления;;;299;samsung\JC93-00807A.jpg
Samsung;Узел термозакрепления;JC63-02616A;Крышка выхода в узле термозакрепления;;;;
Samsung;Детали корпуса;JB01-00002A;Стекло планшетного сканера;247 x 356 x 2.85мм / прозрачное;;497;
Samsung;Детали корпуса;JC97-04193A;Крышка планшетного сканера, в сборе;для модели без автоподатчика документов;;1553;
Samsung;Детали корпуса;JC63-00209A;Белая губка крышки планшетного сканера;;;853;
Samsung;Детали корпуса;JC63-04338A;Лоток подачи бумаги;откидная крышка;;;samsung\JC63-04338A.jpg
Samsung;Детали корпуса;6006-001078;Винт;;;;
